JFK	2013	9	22	23	55.94	39.92	54.8	350	16.11092	NA	0	1013	10	2013-09-23T03:00:00Z
JFK	2013	9	23	0	55.04	39.02	54.67	340	11.5078	20.714039999999997	0	1013.3	10	2013-09-23T04:00:00Z
JFK	2013	9	23	1	53.96	39.02	56.86	340	9.20624	NA	0	1013.6	10	2013-09-23T05:00:00Z
JFK	2013	9	23	2	53.06	39.02	58.77	340	9.20624	NA	0	1013.8	10	2013-09-23T06:00:00Z
JFK	2013	9	23	3	51.98	39.92	63.33	340	5.7539	NA	0	1014	10	2013-09-23T07:00:00Z
JFK	2013	9	23	4	51.98	41	66.04	360	6.904679999999999	NA	0	1014.4	10	2013-09-23T08:00:00Z
JFK	2013	9	23	5	51.98	39.92	63.33	360	12.658579999999999	NA	0	1015.1	10	2013-09-23T09:00:00Z
JFK	2013	9	23	6	51.08	39.02	63.22	360	12.658579999999999	NA	0	1015.8	10	2013-09-23T10:00:00Z
JFK	2013	9	23	7	53.96	39.92	58.89	340	9.20624	NA	0	1016.2	10	2013-09-23T11:00:00Z
JFK	2013	9	23	8	55.94	39.92	54.8	320	10.357019999999999	NA	0	1016.5	10	2013-09-23T12:00:00Z
JFK	2013	9	23	9	57.92	37.94	47.22	340	12.658579999999999	NA	0	1016.4	10	2013-09-23T13:00:00Z
JFK	2013	9	23	10	60.08	37.04	42.19	310	13.809359999999998	19.56326	0	1016.2	10	2013-09-23T14:00:00Z
JFK	2013	9	23	11	62.06	37.94	40.75	340	12.658579999999999	19.56326	0	1016.1	10	2013-09-23T15:00:00Z
JFK	2013	9	23	12	64.04	37.94	38.01	320	12.658579999999999	19.56326	0	1015.7	10	2013-09-23T16:00:00Z
JFK	2013	9	23	13	64.94	39.92	39.79	320	13.809359999999998	20.714039999999997	0	1015.3	10	2013-09-23T17:00:00Z
JFK	2013	9	23	14	66.92	39.02	35.87	290	13.809359999999998	NA	0	1014.7	10	2013-09-23T18:00:00Z
JFK	2013	9	23	15	66.92	39.92	37.15	360	13.809359999999998	25.317159999999998	0	1014.7	10	2013-09-23T19:00:00Z
JFK	2013	9	23	16	66.92	39.92	37.15	320	13.809359999999998	NA	0	1014.7	10	2013-09-23T20:00:00Z
JFK	2013	9	23	17	64.94	39.02	38.42	340	10.357019999999999	NA	0	1015.3	10	2013-09-23T21:00:00Z
JFK	2013	9	23	18	62.96	39.92	42.65	320	11.5078	NA	0	1015.6	10	2013-09-23T22:00:00Z
JFK	2013	9	23	19	62.06	41	45.91	310	8.05546	NA	0	1015.9	10	2013-09-23T23:00:00Z
JFK	2013	9	23	20	60.98	42.08	49.73	330	16.11092	NA	0	1016.4	10	2013-09-24T00:00:00Z
JFK	2013	9	23	21	57.92	42.08	55.47	330	17.261699999999998	NA	0	1016.9	10	2013-09-24T01:00:00Z
JFK	2013	9	23	22	55.94	42.98	61.67	340	10.357019999999999	NA	0	1017.5	10	2013-09-24T02:00:00Z
JFK	2013	9	23	23	55.04	42.08	61.56	350	10.357019999999999	NA	0	1017.7	10	2013-09-24T03:00:00Z
JFK	2013	9	24	0	53.06	42.98	68.5	360	8.05546	NA	0	1017.7	10	2013-09-24T04:00:00Z
JFK	2013	9	24	1	53.06	42.98	68.5	360	10.357019999999999	NA	0	1017.9	10	2013-09-24T05:00:00Z
JFK	2013	9	24	2	51.98	42.08	68.86	20	10.357019999999999	NA	0	1017.7	10	2013-09-24T06:00:00Z
JFK	2013	9	24	3	50	41	71.07	10	5.7539	NA	0	1017.6	10	2013-09-24T07:00:00Z
JFK	2013	9	24	4	50	39.92	68.15	360	5.7539	NA	0	1017.7	10	2013-09-24T08:00:00Z
JFK	2013	9	24	5	48.92	39.02	68.51	360	5.7539	NA	0	1017.9	10	2013-09-24T09:00:00Z
JFK	2013	9	24	6	48.02	39.92	73.39	340	3.4523399999999995	NA	0	1018.1	10	2013-09-24T10:00:00Z
JFK	2013	9	24	7	51.98	42.08	68.86	320	4.60312	NA	0	1017.9	10	2013-09-24T11:00:00Z
JFK	2013	9	24	8	53.96	42.98	66.28	290	5.7539	NA	0	1017.5	10	2013-09-24T12:00:00Z
JFK	2013	9	24	9	55.04	42.08	61.56	230	4.60312	NA	0	1017	10	2013-09-24T13:00:00Z
JFK	2013	9	24	10	57.92	41	53.2	250	10.357019999999999	NA	0	1016.3	10	2013-09-24T14:00:00Z
JFK	2013	9	24	11	62.06	39.92	44.02	260	8.05546	NA	0	1015.7	10	2013-09-24T15:00:00Z
JFK	2013	9	24	12	64.94	41	41.49	260	12.658579999999999	NA	0	1014.8	10	2013-09-24T16:00:00Z
JFK	2013	9	24	13	68	41	37.32	270	10.357019999999999	NA	0	1013.6	10	2013-09-24T17:00:00Z
JFK	2013	9	24	14	71.06	39.02	31.12	250	11.5078	NA	0	1012.7	10	2013-09-24T18:00:00Z
JFK	2013	9	24	15	73.94	37.94	27.07	320	10.357019999999999	NA	0	1012.3	10	2013-09-24T19:00:00Z
JFK	2013	9	24	16	73.94	39.02	28.24	320	8.05546	NA	0	1012	10	2013-09-24T20:00:00Z
JFK	2013	9	24	17	73.04	37.94	27.9	320	11.5078	NA	0	1011.8	10	2013-09-24T21:00:00Z
JFK	2013	9	24	18	71.06	39.02	31.12	310	11.5078	NA	0	1012	10	2013-09-24T22:00:00Z
JFK	2013	9	24	19	69.98	39.92	33.44	290	11.5078	NA	0	1012.2	10	2013-09-24T23:00:00Z
JFK	2013	9	24	20	68	41	37.32	280	10.357019999999999	NA	0	1012.6	10	2013-09-25T00:00:00Z
JFK	2013	9	24	21	66.02	41	39.96	310	10.357019999999999	NA	0	1013.3	10	2013-09-25T01:00:00Z
JFK	2013	9	24	22	64.94	41	41.49	340	11.5078	NA	0	1013.6	10	2013-09-25T02:00:00Z
JFK	2013	9	24	23	60.98	44.96	55.52	360	9.20624	NA	0	1013.9	10	2013-09-25T03:00:00Z
JFK	2013	9	25	0	60.98	42.98	51.48	30	11.5078	NA	0	1014.1	10	2013-09-25T04:00:00Z
JFK	2013	9	25	1	59	42.08	53.36	30	9.20624	NA	0	1014.3	10	2013-09-25T05:00:00Z
JFK	2013	9	25	2	57.02	42.98	59.31	20	4.60312	NA	0	1014.1	10	2013-09-25T06:00:00Z
JFK	2013	9	25	3	55.94	44.06	64.28	20	5.7539	NA	0	1014	10	2013-09-25T07:00:00Z
JFK	2013	9	25	4	53.06	42.98	68.5	0	0	NA	0	1014	10	2013-09-25T08:00:00Z
JFK	2013	9	25	5	53.96	44.96	71.49	360	5.7539	NA	0	1014.3	10	2013-09-25T09:00:00Z
JFK	2013	9	25	6	53.06	44.96	73.89	360	5.7539	NA	0	1014.4	10	2013-09-25T10:00:00Z
JFK	2013	9	25	7	57.02	46.04	66.65	360	5.7539	NA	0	1014.6	10	2013-09-25T11:00:00Z
JFK	2013	9	25	8	60.98	44.96	55.52	360	9.20624	NA	0	1014.6	10	2013-09-25T12:00:00Z
JFK	2013	9	25	9	64.04	42.08	44.64	360	4.60312	NA	0	1014.8	10	2013-09-25T13:00:00Z
JFK	2013	9	25	10	64.94	42.08	43.26	330	6.904679999999999	NA	0	1014.7	10	2013-09-25T14:00:00Z
JFK	2013	9	25	11	69.98	39.92	33.44	340	9.20624	NA	0	1014.2	10	2013-09-25T15:00:00Z
JFK	2013	9	25	12	69.98	39.02	32.29	210	6.904679999999999	NA	0	1013.7	10	2013-09-25T16:00:00Z
JFK	2013	9	25	13	69.98	44.06	39.22	230	9.20624	NA	0	1013.1	10	2013-09-25T17:00:00Z
JFK	2013	9	25	14	69.98	44.06	39.22	200	12.658579999999999	NA	0	1012.6	10	2013-09-25T18:00:00Z
JFK	2013	9	25	15	69.08	44.96	41.86	230	12.658579999999999	NA	0	1012.3	10	2013-09-25T19:00:00Z
JFK	2013	9	25	16	71.06	44.06	37.81	200	9.20624	NA	0	1012.1	10	2013-09-25T20:00:00Z
JFK	2013	9	25	17	66.92	53.06	61.03	180	8.05546	NA	0	1012.4	10	2013-09-25T21:00:00Z
JFK	2013	9	25	18	62.96	51.98	67.34	190	4.60312	NA	0	1012.6	10	2013-09-25T22:00:00Z
JFK	2013	9	25	19	62.06	53.96	74.75	200	6.904679999999999	NA	0	1013	10	2013-09-25T23:00:00Z
JFK	2013	9	25	20	60.98	55.04	80.78	190	5.7539	NA	0	1013.5	10	2013-09-26T00:00:00Z
JFK	2013	9	25	21	60.98	55.04	80.78	210	8.05546	NA	0	1013.9	10	2013-09-26T01:00:00Z
JFK	2013	9	25	22	60.98	53.96	77.66	0	0	NA	0	1013.8	10	2013-09-26T02:00:00Z
JFK	2013	9	25	23	59	53.06	80.64	0	0	NA	0	1014.2	10	2013-09-26T03:00:00Z
JFK	2013	9	26	0	59	55.04	86.69	220	4.60312	NA	0	1014.3	10	2013-09-26T04:00:00Z
JFK	2013	9	26	1	60.08	55.94	86.18	260	4.60312	NA	0	1014.4	10	2013-09-26T05:00:00Z
JFK	2013	9	26	2	55.04	51.98	89.4	50	3.4523399999999995	NA	0	1014.1	10	2013-09-26T06:00:00Z
JFK	2013	9	26	3	57.02	53.06	86.58	10	5.7539	NA	0	1014.3	10	2013-09-26T07:00:00Z
JFK	2013	9	26	4	57.02	53.06	86.58	360	6.904679999999999	NA	0	1014.5	10	2013-09-26T08:00:00Z
JFK	2013	9	26	5	57.92	55.04	90.11	350	6.904679999999999	NA	0	1014.9	10	2013-09-26T09:00:00Z
JFK	2013	9	26	6	59	55.94	89.57	350	9.20624	NA	0	1015.3	10	2013-09-26T10:00:00Z
JFK	2013	9	26	7	60.98	57.02	86.79	360	9.20624	NA	0	1015.7	10	2013-09-26T11:00:00Z
JFK	2013	9	26	8	64.04	57.92	80.49	40	8.05546	NA	0	1016.1	10	2013-09-26T12:00:00Z
JFK	2013	9	26	9	66.02	55.94	69.94	60	5.7539	NA	0	1016.6	10	2013-09-26T13:00:00Z
JFK	2013	9	26	10	66.92	55.94	67.79	70	8.05546	NA	0	1016.9	10	2013-09-26T14:00:00Z
JFK	2013	9	26	11	68	55.94	65.31	100	11.5078	NA	0	1017.1	10	2013-09-26T15:00:00Z
JFK	2013	9	26	12	66.02	55.04	67.69	100	12.658579999999999	NA	0	1017.3	10	2013-09-26T16:00:00Z
JFK	2013	9	26	13	66.92	53.96	63.08	100	10.357019999999999	NA	0	1017	10	2013-09-26T17:00:00Z
JFK	2013	9	26	14	66.92	53.96	63.08	130	9.20624	NA	0	1016.9	10	2013-09-26T18:00:00Z
JFK	2013	9	26	15	68	55.04	63.21	160	11.5078	NA	0	1017	10	2013-09-26T19:00:00Z
JFK	2013	9	26	16	66.02	55.04	67.69	150	10.357019999999999	NA	0	1017.3	10	2013-09-26T20:00:00Z
JFK	2013	9	26	17	64.94	53.96	67.57	170	6.904679999999999	NA	0	1017.6	10	2013-09-26T21:00:00Z
JFK	2013	9	26	18	62.06	53.96	74.75	150	6.904679999999999	NA	0	1018	10	2013-09-26T22:00:00Z
JFK	2013	9	26	19	62.06	53.96	74.75	100	3.4523399999999995	NA	0	1018.5	10	2013-09-26T23:00:00Z
JFK	2013	9	26	20	60.08	53.96	80.19	70	3.4523399999999995	NA	0	1018.8	10	2013-09-27T00:00:00Z
JFK	2013	9	26	21	59	53.06	80.64	80	5.7539	NA	0	1019.5	10	2013-09-27T01:00:00Z
JFK	2013	9	26	22	57.92	53.06	83.82	90	4.60312	NA	0	1019.5	10	2013-09-27T02:00:00Z
JFK	2013	9	26	23	59	53.06	80.64	0	0	NA	0	1019.6	10	2013-09-27T03:00:00Z
JFK	2013	9	27	0	57.02	51.98	83.21	0	0	NA	0	1019.8	10	2013-09-27T04:00:00Z
JFK	2013	9	27	1	55.04	51.08	86.47	40	4.60312	NA	0	1020.3	10	2013-09-27T05:00:00Z
JFK	2013	9	27	2	53.96	51.08	89.95	40	3.4523399999999995	NA	0	1020.4	10	2013-09-27T06:00:00Z
JFK	2013	9	27	3	53.96	50	86.41	40	3.4523399999999995	NA	0	1020.4	10	2013-09-27T07:00:00Z
JFK	2013	9	27	4	55.04	53.06	93.02	360	5.7539	NA	0	1020.9	10	2013-09-27T08:00:00Z
JFK	2013	9	27	5	55.94	53.06	90.03	360	6.904679999999999	NA	0	1021.5	10	2013-09-27T09:00:00Z
JFK	2013	9	27	6	55.04	51.98	89.4	10	6.904679999999999	NA	0	1021.9	10	2013-09-27T10:00:00Z
JFK	2013	9	27	7	57.02	51.98	83.21	10	5.7539	NA	0	1022.7	10	2013-09-27T11:00:00Z
JFK	2013	9	27	8	60.08	51.98	74.56	20	9.20624	NA	0	1023.3	10	2013-09-27T12:00:00Z
JFK	2013	9	27	9	62.96	51.98	67.34	10	6.904679999999999	NA	0	1023.6	10	2013-09-27T13:00:00Z
JFK	2013	9	27	10	66.02	50	56.23	20	8.05546	NA	0	1023.7	10	2013-09-27T14:00:00Z
JFK	2013	9	27	11	66.92	50	54.51	50	6.904679999999999	NA	0	1023.8	10	2013-09-27T15:00:00Z
JFK	2013	9	27	12	66.92	50	54.51	60	9.20624	NA	0	1023.5	10	2013-09-27T16:00:00Z
JFK	2013	9	27	13	66.92	48.92	52.35	30	11.5078	NA	0	1023.1	10	2013-09-27T17:00:00Z
JFK	2013	9	27	14	66.92	48.92	52.35	30	9.20624	NA	0	1023	10	2013-09-27T18:00:00Z
JFK	2013	9	27	15	66.02	48.02	52.22	40	10.357019999999999	NA	0	1022.9	10	2013-09-27T19:00:00Z
JFK	2013	9	27	16	64.94	48.92	56.08	40	10.357019999999999	NA	0	1023.1	10	2013-09-27T20:00:00Z
JFK	2013	9	27	17	64.04	48.92	57.87	40	8.05546	NA	0	1023.4	10	2013-09-27T21:00:00Z
JFK	2013	9	27	18	64.04	50	60.25	40	8.05546	NA	0	1023.7	10	2013-09-27T22:00:00Z
JFK	2013	9	27	19	64.04	50	60.25	40	9.20624	NA	0	1023.8	10	2013-09-27T23:00:00Z
JFK	2013	9	27	20	62.96	50	62.58	350	6.904679999999999	NA	0	1024.1	10	2013-09-28T00:00:00Z
JFK	2013	9	27	21	62.06	50	64.59	40	5.7539	NA	0	1024.6	10	2013-09-28T01:00:00Z
JFK	2013	9	27	22	60.98	51.08	69.86	40	6.904679999999999	NA	0	1025.1	10	2013-09-28T02:00:00Z
JFK	2013	9	27	23	62.06	51.08	67.24	50	6.904679999999999	NA	0	1025.2	10	2013-09-28T03:00:00Z
JFK	2013	9	28	0	62.06	51.98	69.51	50	5.7539	NA	0	1025	10	2013-09-28T04:00:00Z
JFK	2013	9	28	1	62.06	51.98	69.51	50	4.60312	NA	0	1024.9	10	2013-09-28T05:00:00Z
JFK	2013	9	28	2	59	51.98	77.49	30	4.60312	NA	0	1024.8	10	2013-09-28T06:00:00Z
JFK	2013	9	28	3	57.02	51.08	80.49	350	5.7539	NA	0	1024.8	10	2013-09-28T07:00:00Z
JFK	2013	9	28	4	57.02	51.98	83.21	20	6.904679999999999	NA	0	1025.1	10	2013-09-28T08:00:00Z
JFK	2013	9	28	5	57.02	51.98	83.21	10	5.7539	NA	0	1025.5	10	2013-09-28T09:00:00Z
JFK	2013	9	28	6	55.94	51.98	86.52	360	6.904679999999999	NA	0	1026	10	2013-09-28T10:00:00Z
JFK	2013	9	28	7	57.92	53.96	86.63	360	6.904679999999999	NA	0	1026.3	10	2013-09-28T11:00:00Z
JFK	2013	9	28	8	62.96	53.06	70.07	20	10.357019999999999	NA	0	1026.7	10	2013-09-28T12:00:00Z
JFK	2013	9	28	9	66.92	51.08	56.73	20	11.5078	NA	0	1026.9	10	2013-09-28T13:00:00Z
JFK	2013	9	28	10	69.08	50	50.6	20	10.357019999999999	NA	0	1027	10	2013-09-28T14:00:00Z
JFK	2013	9	28	11	71.96	50	45.87	30	9.20624	NA	0	1026.7	10	2013-09-28T15:00:00Z
JFK	2013	9	28	12	71.06	50	47.29	100	6.904679999999999	NA	0	1026.2	10	2013-09-28T16:00:00Z
JFK	2013	9	28	13	71.96	48.92	44.06	NA	4.60312	NA	0	1025.5	10	2013-09-28T17:00:00Z
JFK	2013	9	28	14	73.04	48.02	41.07	30	9.20624	NA	0	1025.3	10	2013-09-28T18:00:00Z
JFK	2013	9	28	15	71.06	51.98	50.89	130	10.357019999999999	NA	0	1025	10	2013-09-28T19:00:00Z
JFK	2013	9	28	16	69.98	51.08	51.07	130	10.357019999999999	NA	0	1024.8	10	2013-09-28T20:00:00Z
JFK	2013	9	28	17	69.08	51.98	54.45	120	8.05546	NA	0	1024.9	10	2013-09-28T21:00:00Z
JFK	2013	9	28	18	66.02	51.98	60.51	110	5.7539	NA	0	1024.9	10	2013-09-28T22:00:00Z
JFK	2013	9	28	19	64.04	53.06	67.46	100	3.4523399999999995	NA	0	1024.7	10	2013-09-28T23:00:00Z
JFK	2013	9	28	20	62.96	53.06	70.07	70	3.4523399999999995	NA	0	1024.8	10	2013-09-29T00:00:00Z
JFK	2013	9	28	21	62.06	53.96	74.75	80	3.4523399999999995	NA	0	1024.9	10	2013-09-29T01:00:00Z
JFK	2013	9	28	22	62.06	53.96	74.75	80	3.4523399999999995	NA	0	1024.9	10	2013-09-29T02:00:00Z
JFK	2013	9	28	23	60.08	53.96	80.19	0	0	NA	0	1024.3	10	2013-09-29T03:00:00Z
JFK	2013	9	29	0	59	53.96	83.34	50	4.60312	NA	0	1024.1	10	2013-09-29T04:00:00Z
JFK	2013	9	29	1	57.92	53.96	86.63	40	4.60312	NA	0	1023.8	10	2013-09-29T05:00:00Z
JFK	2013	9	29	2	57.02	53.06	86.58	10	4.60312	NA	0	1023.3	10	2013-09-29T06:00:00Z
JFK	2013	9	29	3	57.02	53.96	89.48	20	4.60312	NA	0	1022.8	10	2013-09-29T07:00:00Z
JFK	2013	9	29	4	55.04	53.06	93.02	30	3.4523399999999995	NA	0	1022.6	10	2013-09-29T08:00:00Z
JFK	2013	9	29	5	55.94	53.96	93.05	60	5.7539	NA	0	1022.5	10	2013-09-29T09:00:00Z
JFK	2013	9	29	6	55.94	53.96	93.05	60	6.904679999999999	NA	0	1022.6	10	2013-09-29T10:00:00Z
JFK	2013	9	29	7	57.02	55.04	93.08	50	5.7539	NA	0	1023	10	2013-09-29T11:00:00Z
JFK	2013	9	29	8	62.06	55.04	77.75	50	6.904679999999999	NA	0	1023.1	10	2013-09-29T12:00:00Z
JFK	2013	9	29	9	66.02	51.98	60.51	70	10.357019999999999	NA	0	1023.3	10	2013-09-29T13:00:00Z
JFK	2013	9	29	10	66.02	51.98	60.51	60	9.20624	NA	0	1022.9	10	2013-09-29T14:00:00Z
JFK	2013	9	29	11	69.98	50	49.07	40	8.05546	NA	0	1022.1	10	2013-09-29T15:00:00Z
JFK	2013	9	29	12	69.08	53.96	58.56	120	9.20624	NA	0	1021.9	10	2013-09-29T16:00:00Z
JFK	2013	9	29	13	68	51.98	56.51	150	8.05546	NA	0	1021.2	10	2013-09-29T17:00:00Z
JFK	2013	9	29	14	66.92	51.08	56.73	160	6.904679999999999	NA	0	1020.7	10	2013-09-29T18:00:00Z
JFK	2013	9	29	15	66.92	51.08	56.73	150	9.20624	NA	0	1020	10	2013-09-29T19:00:00Z
JFK	2013	9	29	16	66.02	51.08	58.53	150	10.357019999999999	NA	0	1019.6	10	2013-09-29T20:00:00Z
JFK	2013	9	29	17	64.04	51.98	64.84	140	9.20624	NA	0	1019.6	10	2013-09-29T21:00:00Z
JFK	2013	9	29	18	62.06	53.06	72.33	130	6.904679999999999	NA	0	1019.7	10	2013-09-29T22:00:00Z
JFK	2013	9	29	19	60.08	53.06	77.59	0	0	NA	0	1019.7	10	2013-09-29T23:00:00Z
JFK	2013	9	29	20	60.08	53.06	77.59	0	0	NA	0	1019.9	10	2013-09-30T00:00:00Z
JFK	2013	9	29	21	55.04	51.08	86.47	70	5.7539	NA	0	1019.6	10	2013-09-30T01:00:00Z
JFK	2013	9	29	22	57.02	53.06	86.58	30	3.4523399999999995	NA	0	1019.7	10	2013-09-30T02:00:00Z
JFK	2013	9	29	23	55.94	51.08	83.69	30	4.60312	NA	0	1019.2	10	2013-09-30T03:00:00Z
JFK	2013	9	30	0	55.94	51.98	86.52	10	4.60312	NA	0	1019	10	2013-09-30T04:00:00Z
JFK	2013	9	30	1	53.96	50	86.41	30	3.4523399999999995	NA	0	1019.2	10	2013-09-30T05:00:00Z
JFK	2013	9	30	2	55.04	50	83.08	340	4.60312	NA	0	1018.8	10	2013-09-30T06:00:00Z
JFK	2013	9	30	3	55.04	51.08	86.47	360	5.7539	NA	0	1018.3	10	2013-09-30T07:00:00Z
JFK	2013	9	30	4	53.06	50	89.31	30	3.4523399999999995	NA	0	1018.1	10	2013-09-30T08:00:00Z
JFK	2013	9	30	5	53.06	51.08	92.96	20	4.60312	NA	0	1018.3	10	2013-09-30T09:00:00Z
JFK	2013	9	30	6	53.96	51.98	92.99	350	6.904679999999999	NA	0	1018.8	10	2013-09-30T10:00:00Z
JFK	2013	9	30	7	57.92	53.96	86.63	360	6.904679999999999	NA	0	1018.9	10	2013-09-30T11:00:00Z
JFK	2013	9	30	8	62.06	53.96	74.75	40	5.7539	NA	0	1018.8	10	2013-09-30T12:00:00Z
JFK	2013	9	30	9	64.94	53.06	65.37	360	5.7539	NA	0	1018.6	10	2013-09-30T13:00:00Z
JFK	2013	9	30	10	68	48.92	50.44	20	5.7539	NA	0	1018.4	10	2013-09-30T14:00:00Z
JFK	2013	9	30	11	69.08	48.92	48.6	0	0	NA	0	1017.8	10	2013-09-30T15:00:00Z
JFK	2013	9	30	12	71.06	48.92	45.43	NA	3.4523399999999995	NA	0	1017.1	10	2013-09-30T16:00:00Z
